#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus	project
I8_929	510	pfam00808	gnl|CDD|279185	3.70701e-24	3	173	3	pfam00808, CBFD_NFYB_HMF, Histone-like transcription factor (CBF/NF-Y) and archaeal histone.  This family includes archaebacterial histones and histone like transcription factors from eukaryotes.	Eukaryota(0.75);Archaea(0.25);	(1.00);	Brassicaceae(0.29);Rhabditidae(0.17);Schizosaccharomycetaceae(0.08);Archaeoglobaceae(0.08);Hominidae(0.04);	Arabidopsis(0.29);Caenorhabditis(0.17);Schizosaccharomyces(0.08);Archaeoglobus(0.08);Methanocaldococcus(0.04);	Inviceb2
I8_93	1039	pfam09280	gnl|CDD|312696	2.36798e-30	709	879	1	pfam09280, XPC-binding, XPC-binding domain.  Members of this family adopt a structure consisting of four alpha helices, arranged in an array. They bind specifically and directly to the xeroderma pigmentosum group C protein (XPC) to initiate nucleotide excision repair.	Eukaryota(1.00);	(1.00);	(0.11);Poaceae(0.04);Drosophilidae(0.04);Debaryomycetaceae(0.04);Orbiliaceae(0.02);	Drosophila(0.04);Dictyostelium(0.03);Anopheles(0.02);Zea(0.02);Glycine(0.02);	Inviceb2
I8_93	1039	pfam00627	gnl|CDD|279021	2.03788e-11	403	516	1	pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);	Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);	Inviceb2
I8_93	1039	pfam00627	gnl|CDD|279021	3.44818e-06	949	1038	1	pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);	Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);	Inviceb2
I8_93	1039	pfam00240	gnl|CDD|306702	7.92739e-08	4	117	1	pfam00240, ubiquitin, Ubiquitin family.  This family contains a number of ubiquitin-like proteins: SUMO (smt3 homolog), Nedd8, Elongin B, Rub1, and Parkin. A number of them are thought to carry a distinctive five-residue motif termed the proteasome-interacting motif (PIM), which may have a biologically significant role in protein delivery to proteasomes and recruitment of proteasomes to transcription sites.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.31);Rhabditidae(0.15);Drosophilidae(0.13);Schizosaccharomycetaceae(0.12);Muridae(0.10);	Arabidopsis(0.31);Caenorhabditis(0.15);Drosophila(0.13);Schizosaccharomyces(0.12);Mus(0.10);	Inviceb2
I8_930	510	pfam00294	gnl|CDD|306743	2.96031e-16	1	510	1	pfam00294, PfkB, pfkB family carbohydrate kinase.  This family includes a variety of carbohydrate and pyrimidine kinases.	Bacteria(0.67);Eukaryota(0.28);Archaea(0.05);	(1.00);	Enterobacteriaceae(0.19);Bacillaceae(0.12);Rhabditidae(0.09);Merismopediaceae(0.05);Schizosaccharomycetaceae(0.05);	Escherichia(0.14);Bacillus(0.12);Caenorhabditis(0.09);Synechocystis(0.05);Haemophilus(0.05);	Inviceb2
I8_931	510	pfam00400	gnl|CDD|306830	5.65605e-08	411	509	-2	pfam00400, WD40, WD domain, G-beta repeat.  	Eukaryota(0.95);Bacteria(0.05);	(1.00);	Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);	Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);	Inviceb2
I8_931	510	pfam00400	gnl|CDD|306830	8.69004e-05	9	122	-2	pfam00400, WD40, WD domain, G-beta repeat.  	Eukaryota(0.95);Bacteria(0.05);	(1.00);	Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);	Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);	Inviceb2
I8_932	510	pfam02362	gnl|CDD|308139	7.28507e-15	3	206	-2	pfam02362, B3, B3 DNA binding domain.  This is a family of plant transcription factors with various roles in development, the aligned region corresponds the B3 DNA binding domain as described in this domain is found in VP1/AB13 transcription factors. Some proteins also have a second AP2 DNA binding domain pfam00847 such as RAV1.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.69);Poaceae(0.29);Salicaceae(0.01);	Arabidopsis(0.68);Oryza(0.29);Populus(0.01);Brassica(0.01);	Inviceb2
I8_933	510	pfam12576	gnl|CDD|315284	7.02936e-11	5	250	2	pfam12576, DUF3754, Protein of unknown function (DUF3754).  This domain family is found in bacteria, archaea and eukaryotes, and is typically between 135 and 166 amino acids in length. There is a single completely conserved residue P that may be functionally important.	Eukaryota(0.52);Bacteria(0.48);	(1.00);	Cyanothecaceae(0.10);Hyphomicrobiaceae(0.10);Salpingoecidae(0.07);Thalassiosiraceae(0.07);Musaceae(0.03);	Cyanothece(0.10);Thalassiosira(0.07);Hyphomicrobium(0.07);Pirellula(0.03);Ostreococcus(0.03);	Inviceb2
I8_934	509	pfam01459	gnl|CDD|307560	1.9872e-30	6	368	-1	pfam01459, Porin_3, Eukaryotic porin.  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.14);Poaceae(0.09);Brassicaceae(0.09);Drosophilidae(0.08);Solanaceae(0.05);	Drosophila(0.08);Oryza(0.06);Arabidopsis(0.05);Tetraodon(0.05);Nakaseomyces(0.05);	Inviceb2
I8_935	509	pfam00230	gnl|CDD|278651	1.45208e-48	200	508	-2	pfam00230, MIP, Major intrinsic protein.  MIP (Major Intrinsic Protein) family proteins exhibit essentially two distinct types of channel properties: (1) specific water transport by the aquaporins, and (2) small neutral solutes transport, such as glycerol by the glycerol facilitators.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.38);Solanaceae(0.25);Drosophilidae(0.12);Fabaceae(0.12);Saccharomycetaceae(0.12);	Arabidopsis(0.38);Solanum(0.25);Drosophila(0.12);Glycine(0.12);Saccharomyces(0.12);	Inviceb2
I8_936	509	pfam13855	gnl|CDD|316378	1.64171e-06	95	268	-2	pfam13855, LRR_8, Leucine rich repeat.  	Eukaryota(1.00);	(1.00);	Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);	Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);	Inviceb2
I8_936	509	pfam08263	gnl|CDD|311940	7.66795e-06	359	469	-2	pfam08263, LRRNT_2, Leucine rich repeat N-terminal domain.  Leucine Rich Repeats pfam00560 are short sequence motifs present in a number of proteins with diverse functions and cellular locations. Leucine Rich Repeats are often flanked by cysteine rich domains. This domain is often found at the N-terminus of tandem leucine rich repeats.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.56);Poaceae(0.29);Solanaceae(0.05);Fabaceae(0.04);	Arabidopsis(0.53);Oryza(0.26);Solanum(0.04);Zea(0.02);Brassica(0.02);	Inviceb2
I8_937	509	pfam09585	gnl|CDD|312926	1.03053e-55	54	395	3	pfam09585, Lin0512_fam, Conserved hypothetical protein (Lin0512_fam).  This family consists of few members, broadly distributed. It occurs so far in several Firmicutes (twice in Oceanobacillus), one Cyanobacterium, one alpha Proteobacterium, and (with a long prefix) in plants. The function is unknown. The alignment includes a well conserved motif GxGxDxHG near the N-terminus.	Bacteria(0.79);Eukaryota(0.20);Archaea(0.02);	(1.00);	Rhodobacteraceae(0.12);Bacillaceae(0.09);(0.05);Paenibacillaceae(0.05);Bradyrhizobiaceae(0.05);	Ruegeria(0.05);Candidatus Puniceispirillum(0.04);Oceanobacillus(0.04);Leisingera(0.04);Azoarcus(0.04);	Inviceb2
I8_938	509	pfam00270	gnl|CDD|306725	1.52012e-49	29	493	-2	pfam00270, DEAD, DEAD/DEAH box helicase.  Members of this family include the DEAD and DEAH box helicases. Helicases are involved in unwinding nucleic acids. The DEAD box helicases are involved in various aspects of RNA metabolism, including nuclear transcription, pre mRNA splicing, ribosome biogenesis, nucleocytoplasmic transport, translation, RNA decay and organellar gene expression.	Eukaryota(0.50);Bacteria(0.34);Archaea(0.14);Viruses(0.03);	(0.97);ssRNA viruses(0.02);dsDNA viruses, no RNA stage(0.01);	Saccharomycetaceae(0.12);Rhabditidae(0.09);Schizosaccharomycetaceae(0.09);Brassicaceae(0.07);Enterobacteriaceae(0.06);	Saccharomyces(0.12);Caenorhabditis(0.09);Schizosaccharomyces(0.09);Arabidopsis(0.07);Escherichia(0.06);	Inviceb2
I8_939	509	pfam00121	gnl|CDD|306601	1.13957e-53	2	394	-2	pfam00121, TIM, Triosephosphate isomerase.  	Bacteria(0.79);Eukaryota(0.21);	(1.00);	Mycoplasmataceae(0.13);Plasmodiidae(0.05);Erwiniaceae(0.05);Enterobacteriaceae(0.05);Bdellovibrionaceae(0.03);	Mycoplasma(0.11);Plasmodium(0.05);Buchnera(0.05);Klebsiella(0.03);Bifidobacterium(0.03);	Inviceb2
I8_94	1035	pfam00108	gnl|CDD|306590	4.33561e-83	1	627	1	pfam00108, Thiolase_N, Thiolase, N-terminal domain.  Thiolase is reported to be structurally related to beta-ketoacyl synthase (pfam00109), and also chalcone synthase.	Eukaryota(0.39);Bacteria(0.30);Archaea(0.30);	(1.00);	Natrialbaceae(0.17);Enterobacteriaceae(0.13);Saccharomycetaceae(0.09);Debaryomycetaceae(0.09);Muridae(0.09);	Escherichia(0.13);Rattus(0.09);Saccharomyces(0.09);Candida(0.09);Halobiforma(0.09);	Inviceb2
I8_94	1035	pfam02803	gnl|CDD|280896	2.5452e-46	646	948	1	pfam02803, Thiolase_C, Thiolase, C-terminal domain.  Thiolase is reported to be structurally related to beta-ketoacyl synthase (pfam00109), and also chalcone synthase.	Bacteria(0.59);Eukaryota(0.41);	(1.00);	Enterobacteriaceae(0.18);Debaryomycetaceae(0.12);Muridae(0.12);Mycobacteriaceae(0.06);Rhabditidae(0.06);	Escherichia(0.18);Candida(0.12);Rattus(0.12);Caenorhabditis(0.06);Clostridium(0.06);	Inviceb2
I8_940	509	pfam01150	gnl|CDD|279491	2.31753e-22	1	486	1	pfam01150, GDA1_CD39, GDA1/CD39 (nucleoside phosphatase) family.  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.29);Rhabditidae(0.29);Solanaceae(0.14);Muridae(0.14);Hominidae(0.14);	Caenorhabditis(0.29);Saccharomyces(0.29);Solanum(0.14);Homo(0.14);Mus(0.14);	Inviceb2
I8_941	508	pfam00076	gnl|CDD|278504	2.71415e-13	94	237	1	pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);	Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);	Inviceb2
I8_942	508	pfam10269	gnl|CDD|313495	2.14982e-98	1	507	-2	pfam10269, Tmemb_185A, Transmembrane Fragile-X-F protein.  This is a family of conserved transmembrane proteins that appear in humans to be expressed from a region upstream of the FragileXF site and to be intimately linked with the Fragile-X syndrome. Absence of TMEM185A does not necessarily lead to developmental delay, but might in combination with other, yet unknown, factors. Otherwise, the lack of the TMEM185A protein is either disposable (redundant) or its function can be complemented by the highly similar chromosome 2 retro-pseudogene product, TMEM185B.	Eukaryota(1.00);	(1.00);	(0.14);Brassicaceae(0.14);Solanaceae(0.09);Fabaceae(0.09);Vitaceae(0.09);	Dictyostelium(0.14);Arabidopsis(0.09);Vitis(0.09);Glycine(0.09);Solanum(0.09);	Inviceb2
I8_943	508	pfam01602	gnl|CDD|307641	7.60671e-20	4	402	1	pfam01602, Adaptin_N, Adaptin N terminal region.  This family consists of the N terminal region of various alpha, beta and gamma subunits of the AP-1, AP-2 and AP-3 adaptor protein complexes. The adaptor protein (AP) complexes are involved in the formation of clathrin-coated pits and vesicles. The N-terminal region of the various adaptor proteins (APs) is constant by comparison to the C-terminal which is variable within members of the AP-2 family; and it has been proposed that this constant region interacts with another uniform component of the coated vesicles.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.26);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);Hominidae(0.13);Drosophilidae(0.13);	Saccharomyces(0.26);Schizosaccharomyces(0.13);Drosophila(0.13);Homo(0.13);Caenorhabditis(0.13);	Inviceb2
I8_944	508	pfam03381	gnl|CDD|308793	1.92858e-40	3	296	-3	pfam03381, CDC50, LEM3 (ligand-effect modulator 3) family / CDC50 family.  Members of this family have been predicted to contain transmembrane helices. The family member LEM3 is a ligand-effect modulator, mutation of which increases glucocorticoid receptor activity in response to dexamethasone and also confers increased activity on other intracellular receptors including the progesterone, oestrogen and mineralocorticoid receptors. LEM3 is thought to affect a downstream step in the glucocorticoid receptor pathway. Factors that modulate ligand responsiveness are likely to contribute to the context-specific actions of the glucocorticoid receptor in mammalian cells. The products of genes YNR048w, YNL323w, and YCR094w (CDC50) show redundancy of function and are involved in regulation of transcription via CDC39. CDC39 (also known as NOT1) is normally a negative regulator of transcription either by affecting the general RNA polymerase II machinery or by altering chromatin structure. One function of CDC39 is to block activation of the mating response pathway in the absence of pheromone, and mutation causes arrest in G1 by activation of the pathway. It may be that the cold-sensitive arrest in G1 noticed in CDC50 mutants may be due to inactivation of CDC39. The effects of LEM3 on glucocorticoid receptor activity may also be due to effects on transcription via CDC39.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.12);Debaryomycetaceae(0.06);(0.05);Poaceae(0.05);Aspergillaceae(0.02);	Candida(0.02);Kazachstania(0.02);Tetrapisispora(0.02);Schizosaccharomyces(0.02);Naumovozyma(0.02);	Inviceb2
I8_945	508	pfam00330	gnl|CDD|306770	1.40133e-49	6	506	3	pfam00330, Aconitase, Aconitase family (aconitate hydratase).  	Bacteria(0.75);Eukaryota(0.21);Archaea(0.04);	(1.00);	(0.06);Bacillaceae(0.03);Alcaligenaceae(0.02);Rhodospirillaceae(0.02);Sutterellaceae(0.02);	(0.02);Bacillus(0.02);Prevotella(0.01);Clostridium(0.01);Sutterella(0.01);	Inviceb2
I8_946	507	pfam08642	gnl|CDD|312234	2.00066e-17	299	490	-3	pfam08642, Rxt3, Histone deacetylation protein Rxt3.  Rxt3 has been shown in yeast to be required for histone deacetylation.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.19);Debaryomycetaceae(0.11);(0.06);Mycosphaerellaceae(0.05);Chaetomiaceae(0.04);	Candida(0.05);Colletotrichum(0.04);Histoplasma(0.02);Penicillium(0.02);Naumovozyma(0.02);	Inviceb2
I8_948	507	pfam10539	gnl|CDD|313709	1.37554e-61	81	461	-2	pfam10539, Dev_Cell_Death, Development and cell death domain.  The DCD domain is found in plant proteins involved in development and cell death. The DCD domain is an approximately 130 amino acid long stretch that contains several mostly invariable motifs. These include a FGLP and a LFL motif at the N-terminus and a PAQV and a PLxE motif towards the C-terminus of the domain. The DCD domain is present in proteins with different architectures. Some of these proteins contain additional recognisable motifs, like the KELCH repeats or the ParB domain.	Eukaryota(1.00);	(1.00);	Poaceae(0.35);Solanaceae(0.15);Brassicaceae(0.10);Salicaceae(0.07);Fabaceae(0.07);	Solanum(0.15);Oryza(0.11);Glycine(0.07);Triticum(0.07);Vitis(0.07);	Inviceb2
I8_949	507	pfam12569	gnl|CDD|315278	2.51957e-90	3	506	3	pfam12569, NARP1, NMDA receptor-regulated protein 1.  This domain family is found in eukaryotes, and is approximately 40 amino acids in length. The family is found in association with pfam07719, pfam00515. There is a single completely conserved residue L that may be functionally important. NARP1 is the mammalian homolog of a yeast N-terminal acetyltransferase that regulates entry into the G(0) phase of the cell cycle.	Eukaryota(1.00);	(1.00);	Aspergillaceae(0.07);Edwardsiidae(0.04);Cryptococcaceae(0.04);Brassicaceae(0.04);Funariaceae(0.04);	Tribolium(0.04);Ustilago(0.04);Branchiostoma(0.04);Laccaria(0.04);Micromonas(0.04);	Inviceb2
I8_95	1031	pfam00171	gnl|CDD|306641	4.67557e-100	3	794	-1	pfam00171, Aldedh, Aldehyde dehydrogenase family.  This family of dehydrogenases act on aldehyde substrates. Members use NADP as a cofactor. The family includes the following members: The prototypical members are the aldehyde dehydrogenases EC:1.2.1.3. Succinate-semialdehyde dehydrogenase EC:1.2.1.16. Lactaldehyde dehydrogenase EC:1.2.1.22. Benzaldehyde dehydrogenase EC:1.2.1.28. Methylmalonate-semialdehyde dehydrogenase EC:1.2.1.27. Glyceraldehyde-3-phosphate dehydrogenase EC:1.2.1.9. Delta-1-pyrroline-5-carboxylate dehydrogenase EC: 1.5.1.12. Acetaldehyde dehydrogenase EC:1.2.1.10. Glutamate-5-semialdehyde dehydrogenase EC:1.2.1.41. This family also includes omega crystallin, an eye lens protein from squid and octopus that has little aldehyde dehydrogenase activity.	Bacteria(0.74);Eukaryota(0.19);Archaea(0.07);	(1.00);	Bacillaceae(0.09);Rhizobiaceae(0.08);Streptomycetaceae(0.07);Pseudomonadaceae(0.05);Staphylococcaceae(0.03);	Bacillus(0.08);Streptomyces(0.07);Agrobacterium(0.05);Pseudomonas(0.05);Acinetobacter(0.03);	Inviceb2
